TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,Gold1,Gold2,Gold3,Gold4,Gold5,Gold6,Gold7,Gold8,Gold9,Gold10,Gold11,Gold12,Gold13,Gold14,Gold15,Gold16,Gold17,Gold18,Gold19,Gold20,Gold21,Gold22,Gold23,Gold24,Gold25,Gold26,Gold27,Gold28,Gold29,Gold30,Gold31,Gold32,Gold33,Gold34,Gold35,Gold36,Gold37,Gold38,Gold39,Gold40,Gold41,Gold42,Gold43,Gold44,Gold45,Gold46,Gold47,Gold48,Gold49
RX_B1_PRX,IQ_Gain,-3.145,3.308,0.3,1001,56.547994499999994,56.3540535,56.59068599999999,56.132647500000004,56.479924499999996,56.219226000000006,56.270782,56.560837000000014,56.3083625,56.325572499999986,56.26464399999999,55.77665500000002,56.24391949999999,56.39758500000001,56.300793,56.56516799999999,56.409809499999994,56.3569275,56.57137449999999,56.672037,56.5776975,56.47551349999999,56.174418500000016,56.32321949999999,56.504904499999995,56.34159950000001,56.57204899999999,56.302429000000004,56.81256299999999,56.1517845,56.235893999999995,56.4110185,56.432928000000004,56.419503999999996,56.18471200000001,56.455688499999994,56.67824399999999,56.775374499999984,56.5227165,56.33762049999999,56.0111135,56.59676999999999,56.03169500000001,56.270736499999984,56.255779,56.34186249999999,56.68605799999999,56.603469499999996,56.3313435
RX_B1_PRX,IQ_NF,-5.408,2.955,0.5,1013,1.9980710000000006,2.0654585,1.9226129500000002,2.1131958,1.9693885000000002,2.02348455,1.9755605500000002,1.9958730999999996,2.0320195500000002,1.9716855999999996,2.044647800000001,2.2231698999999994,2.0960482,2.0188071499999998,2.0735269,1.8712278000000002,2.0657529500000003,2.03075525,1.8590965000000002,1.8569775,2.0074133000000005,2.01864055,2.1128080500000004,2.07649645,2.0048567999999998,1.9794872000000001,2.07800915,2.0717358,1.96266485,2.183723,2.0997555,2.0969238999999997,1.9928451999999997,2.1318121,2.0753754,2.0579206500000002,2.0265694499999993,1.9197847499999998,2.0454495,1.9638834500000002,2.2763479999999996,1.9031659,2.07158845,2.0158088000000007,2.04625895,2.15178145,1.9986305500000008,2.0678707499999995,1.9877351000000005
RX_B1_PRX,IQ_TX_IIP2,-12,12,3,1015,68.51014750000002,56.732997999999995,67.08057649999999,62.5983605,63.4427905,56.530939000000004,55.87111699999999,63.18471900000001,58.343171500000004,61.05720500000001,64.88794700000001,64.343542,60.306218,59.4021245,67.42679700000001,60.604984000000016,55.673293,60.48196999999999,67.3157975,60.337734999999995,60.828343999999994,62.2550805,62.08346200000001,69.41642550000002,61.219757,59.7578965,59.494428500000005,63.902039999999985,61.79213500000001,60.89708950000001,59.786429999999996,57.39396549999999,59.666027500000006,68.165356,76.29493899999999,63.82935500000001,55.472617,60.66000600000001,58.6618015,65.90579749999999,58.07241749999999,66.31133450000002,66.233823,70.20894450000002,59.59508000000001,60.8888155,59.970758000000004,53.9290865,64.68106850000001
RX_B1_PRX,IQ_IIP3,-2.701,4.262,2.5,1017,-0.3710813145,-0.28768081850000005,-0.5269595619999999,-0.31234252400000007,-0.13743299499999997,-0.5658209315,-0.41507710400000003,-0.6084567219999999,-0.06995962765,-0.399363939,-0.21501868499999993,-0.09471899399999997,-0.0932811645,-0.1227480935,-0.664136129,-0.3390460285,-0.5261394288000001,0.0015542435499999708,-0.42899139999999997,-0.3582780534999999,-0.15742101890000001,-0.3849638235,-0.044916954,-0.31150392400000004,-0.716032746,-0.3268227060000001,-0.47053052355,-0.019389397499999995,-0.5025871236,-0.07662639299999999,0.031032139999999986,-0.33924935,-0.5183773740000001,-0.4911094855,0.22373069950000005,-0.10757381600000002,-0.5032748850000001,-0.723224915,-0.37450060999999996,-0.03797368799999999,-0.0008205802500000248,-0.319700395,0.04585144784999999,-0.192187295,-0.16761659950000002,-0.0524276,-0.707796725,-0.37951344600000003,-0.4411996650000001
RX_B1_PRX,IQ_IIP2,-17.001,-0.865,3,1019,40.340140000000005,39.3533415,39.79866,41.8851245,40.6232585,40.9476495,38.150791500000004,40.13658350000001,38.30738149999999,39.710854999999995,38.472198,41.760394500000004,41.87058649999999,41.870378,42.136061,38.9121315,40.051158,41.7544295,40.045224,40.3621505,40.60765949999999,37.967845,40.4168255,39.510667500000004,40.64759450000001,40.225098500000016,41.3423765,39.464453000000006,40.114794999999994,41.398557,40.9816315,42.610491,41.40527100000001,41.3555305,41.49537450000001,39.675752,41.09625100000001,40.1294005,39.4967805,40.6847185,41.93449549999999,40.386890999999984,39.0098545,40.74162400000001,42.18407799999999,40.696999999999996,40.629062999999995,41.72713950000001,38.769211
RX_B1_PRX,IQ_Gain_DLPM,-2.969,3.477,0.3,1031,45.34397349999999,45.31720349999999,45.489936,45.055588,45.419842,45.175685,45.2399705,45.3872165,45.3054745,45.198986500000004,45.24613599999999,44.676291,45.072216000000004,45.307093,45.30059750000001,45.4598625,45.35768999999999,45.330118,45.5686515,45.707459000000014,45.52210699999999,45.416664499999996,45.0732005,45.3078955,45.463130500000005,45.35471450000001,45.58351600000001,45.1965165,45.774631,45.1560405,45.245692500000004,45.35423250000001,45.41586600000001,45.4981235,45.109362,45.346231,45.63411750000001,45.74079950000001,45.4789735,45.280505500000004,44.9989015,45.5434435,44.976734,45.224776500000004,45.26334,45.35869050000001,45.55884400000001,45.5557485,44.880034
RX_B1_PRX,IQ_NF_DLPM,-5.031,3.269,0.5,1033,2.70467875,2.71603835,2.5673952499999997,2.86240155,2.623153,2.73820075,2.68383665,2.759625099999999,2.7044057500000003,2.6786375500000004,2.8220268499999994,3.0418709,2.7892751000000002,2.7840371999999998,2.7061401500000004,2.7206148499999996,2.79949975,2.791688100000001,2.64389225,2.5979708,2.8128817500000003,2.7550942500000004,2.8137830500000005,2.6478343000000004,2.6900481499999995,2.7419732999999993,2.8310423,2.83881865,2.73712865,2.9527938,2.83610715,2.8155240499999996,2.7287111499999996,2.7766066499999997,2.7882777500000007,2.61821265,2.6896654500000006,2.5944137000000005,2.6304551,2.8931449000000002,2.9810742499999994,2.68557105,2.84498585,2.8048841999999996,2.7230766,2.87743175,2.8348914000000005,2.6499578500000003,2.841523
RX_B1_PRX,InputPowerLoss,-0.321,3.892,0.3,
RX_B1_DRX,IQ_Gain,-3.33,3.319,0.3,1007,58.182433,58.39029150000001,58.103604000000004,58.1359575,58.242714,57.85136050000001,58.3772825,58.56059950000001,58.360496,57.96488100000001,58.13665100000001,57.8891795,58.068076999999995,58.081809,58.1885585,58.48453500000001,58.408151,58.035560999999994,58.3929485,58.240075000000004,58.10740499999999,58.058993,58.842023499999996,57.8434715,58.249461499999995,58.45411700000001,58.372088000000005,57.6506225,58.09681500000001,58.40270650000001,58.638262,58.017748,58.15585749999999,58.455192,58.257706,58.212805,58.4124415,58.260108500000015,58.30617749999999,58.20281999999999,58.79444049999999,58.5595235,58.1868915,58.160666500000005,58.4775845,58.4292695,58.470985999999996,58.170536500000004,58.006418999999994
RX_B1_DRX,IQ_NF,-2.485,6.187,0.5,1014,1.5845378849999998,1.58145445,1.5446123,1.6376385500000001,1.5995871000000004,1.8161079999999998,1.52160235,1.48943215,1.6319778,1.6575395499999999,1.6561749,1.7921941499999998,1.6512360999999998,1.71884785,1.6900893,1.4449101499999997,1.4769706499999997,1.7390516999999999,1.5362217999999999,1.66100075,1.7268078,1.64735485,1.39466735,1.8806466000000004,1.6645268999999998,1.4780937149999998,1.57644625,1.8468087499999999,1.7279342,1.64371275,1.5410392499999999,1.6428503500000002,1.7805136499999996,1.6421468000000001,1.6855008999999999,1.5046765500000003,1.59515715,1.63157425,1.6329901999999996,1.7027644499999997,1.45776725,1.5316338999999999,1.6206451500000003,1.5995259,1.5106089,1.51899305,1.4586838,1.68911015,1.5629089500000002
